SimulationName,DataSource,DataStoragePrecision,GeographicPrecision,TemporalPrecision,GridSpacing,QueryTime,DatabaseSize,UsedSystemMemory,CPU %,Date
Sim1416977411440,SIMULATION,7,100,100,15,0,224,30180.0,0.0,10:50:14.115
