SimulationName,DataSource,DataStoragePrecision,GeographicPrecision,TemporalPrecision,GridSpacing,QueryTime,DatabaseSize,UsedSystemMemory,CPU %,Date
Sim1416977167155,SIMULATION,7,100,100,15,0,28,30703.0,0.0,10:47:51.066
Sim1416977167155,SIMULATION,7,100,100,15,0,56,32014.0,0.25822097502049507,10:48:13.489
Sim1416977167155,SIMULATION,7,100,100,15,0,84,33325.0,0.36367906752613266,10:48:23.580
Sim1416977167155,SIMULATION,7,100,100,15,0,112,33325.0,0.2199482117813487,10:48:33.665
Sim1416977167155,SIMULATION,7,100,100,15,0,140,37257.0,0.5697782824791876,10:48:43.744
Sim1416977167155,SIMULATION,7,100,100,15,0,168,38568.0,0.1516421272609153,10:48:53.814
Sim1416977167155,SIMULATION,7,100,100,15,0,196,39878.0,0.45492222479064337,10:49:03.894
