SimulationName,DataSource,DataStoragePrecision,GeographicPrecision,TemporalPrecision,GridSpacing,QueryTime,DatabaseSize,UsedSystemMemory,CPU %,Date
Sim1416976925239,SIMULATION,7,100,100,15,0,756118,27539.0,0.0,10:42:09.402
Sim1416976925239,SIMULATION,7,100,100,15,0,756146,30161.0,0.5456679608234702,10:42:19.492
Sim1416976925239,SIMULATION,7,100,100,15,0,756174,30161.0,0.6164475018542123,10:42:29.580
