SimulationName,DataSource,DataStoragePrecision,GeographicPrecision,TemporalPrecision,GridSpacing,QueryTime,DatabaseSize,UsedSystemMemory,CPU %,Date
Sim1416977491670,SIMULATION,7,100,100,15,0,252,28551.0,0.0,10:51:34.028
Sim1416977491670,SIMULATION,7,100,100,15,0,280,28551.0,0.4656943567828674,10:51:44.081
Sim1416977491670,SIMULATION,7,100,100,15,0,308,29861.0,0.38584273824619497,10:51:54.141
